date,FlowInExNtv,FlowOutExNtv,netflow_btc,SplyExNtv
2022-09-11,14575.59746264,14979.8723338,-404.27487115999975,3077138.66623131
2022-09-12,27848.26761352,22483.76457155,5364.5030419700015,3082503.16927328
2022-09-13,84787.6497312,53736.42337482,31051.22635638,3113554.39562966
2022-09-14,290227.04363035,299238.92760978,-9011.883979430015,3104542.51165023
2022-09-15,116890.45711753,86246.3020902,30644.155027329994,3135186.66667756
2022-09-16,23140.12593524,26654.98264203,-3514.8567067900003,3131671.80997077
2022-09-17,16027.30143651,12396.71790466,3630.5835318500012,3135302.39350262
2022-09-18,13907.31466359,12011.58081679,1895.7338467999998,3137198.12734942
2022-09-19,33311.66434939,32498.92010314,812.7442462499966,3138010.87159567
2022-09-20,24720.82053247,24265.2346486,455.58588387000054,3138466.45747954
2022-09-21,29735.85852779,26855.30801747,2880.5505103199976,3141347.00798986
2022-09-22,31052.26927103,24107.96147484,6944.307796189998,3148291.31578605
2022-09-23,29306.67124504,25951.49265718,3355.178587860002,3151646.49437391
2022-09-24,10658.48336042,9191.65137227,1466.8319881499992,3153113.32636206
2022-09-25,16444.57768507,10056.25902729,6388.318657779999,3159501.64501984
2022-09-26,21523.80972206,26952.33472894,-5428.5250068800015,3154073.12001296
2022-09-27,36156.52496689,35196.73312398,959.7918429100027,3155032.91185587
2022-09-28,39854.28277563,34847.63070175,5006.652073880003,3160039.56392975
2022-09-29,30198.02173225,50247.16752806,-20049.145795810004,3139990.41813394
2022-09-30,31635.87526047,63358.5461124,-31722.67085193,3108267.74728201
2022-10-01,11952.61911564,17304.66081745,-5352.04170181,3102915.7055802
2022-10-02,16836.03760897,11194.07983715,5641.95777182,3108557.66335202
2022-10-03,23240.0352324,23212.68209281,27.353139590002684,3108585.01649161
2022-10-04,30259.05173671,33849.50254252,-3590.45080581,3104994.5656858
2022-10-05,23859.11925918,39285.51221991,-15426.392960730002,3089568.17272507
2022-10-06,20191.89652911,40162.54822792,-19970.65169881,3069597.52102626
2022-10-07,29029.70311296,44982.23290163,-15952.52978867,3053644.99123759
2022-10-08,12836.90211457,11502.39426019,1334.507854380001,3054979.49909197
2022-10-09,10217.66131068,10969.85342994,-752.1921192600003,3054227.30697271
2022-10-10,17522.69812245,16203.11755237,1319.580570080001,3055546.88754279
2022-10-11,47231.40738988,24587.71008652,22643.697303359997,3078190.58484615
2022-10-12,33813.12418558,23126.28499092,10686.839194660002,3088877.42404081
2022-10-13,34194.00906995,39571.95990121,-5377.950831260001,3083499.47320955
2022-10-14,31364.49891567,36142.8981919,-4778.39927623,3078721.07393332
2022-10-15,10900.16640106,9127.79910188,1772.3672991799995,3080493.4412325
2022-10-16,9332.32181486,13582.18514352,-4249.86332866,3076243.57790384
2022-10-17,22743.14809041,21770.42824015,972.7198502600004,3077216.2977541
2022-10-18,36654.59103325,73749.72716217,-37095.13612892001,3040121.16162518
2022-10-19,19446.58609096,19323.81959693,122.76649403000192,3040243.92811921
2022-10-20,23671.12151709,19400.42484385,4270.69667324,3044514.62479245
2022-10-21,21881.68556416,25778.04851223,-3896.36294807,3040618.26184438
2022-10-22,13238.79772249,11050.79123114,2188.006491350001,3042806.26833573
2022-10-23,11078.0808793,13964.7951927,-2886.7143134,3039919.55402233
2022-10-24,25376.98278569,21360.15432845,4016.8284572400007,3043936.38247957
2022-10-25,31198.92220299,33548.37753085,-2349.455327859996,3041586.92715171
2022-10-26,51306.13676501,68928.47370875,-17622.336943739996,3023964.59020797
2022-10-27,30712.71605514,28384.05347524,2328.6625798999994,3026293.25278787
2022-10-28,22166.73137658,22694.11050617,-527.379129590001,3025765.87365828
2022-10-29,19841.97143459,18759.81258055,1082.1588540400007,3026848.03251232
2022-10-30,12904.26370435,13012.05841117,-107.79470682000101,3026740.2378055
2022-10-31,32316.84201034,23595.0519246,8721.790085739998,3035462.02789124
2022-11-01,32799.06240815,31452.57414948,1346.4882586700005,3036808.51614991
2022-11-02,31936.43653499,78359.86272344,-46423.42618845,2990385.15757781
2022-11-03,28680.46007982,24660.23587848,4020.224201339999,2994405.38177915
2022-11-04,123401.35401838,48133.04498199,75268.30903639001,3069673.69081554
2022-11-05,17479.82885794,16166.4734607,1313.3553972400005,3070987.04621278
2022-11-06,22787.8698434,22798.21997534,-10.350131939998391,3070976.69608084
2022-11-07,68185.98709373,76523.2201988,-8337.233105070001,3062639.46297577
2022-11-08,74800.4328071,87676.89451121,-12876.46170411,3049763.00127166
2022-11-09,90860.06918796,112161.31104075,-21301.24185279,3028461.75941887
2022-11-10,65944.73700829,100770.44415524,-34825.70714694999,2993636.05227192
2022-11-11,56300.20566637,103971.26572003,-47671.06005366,2945964.99221826
2022-11-12,26272.87972311,55910.17571118,-29637.295988070004,2916327.69623019
2022-11-13,39736.53217846,48458.50482401,-8721.972645549999,2907605.72358464
2022-11-14,72769.42841002,75364.73622763,-2595.3078176099953,2905010.41576703
2022-11-15,59423.69056756,64278.14608881,-4854.455521249998,2900155.96024578
2022-11-16,44528.57497324,73647.55622529,-29118.981252049998,2871036.97899373
2022-11-17,35801.26789895,88119.47952417,-52318.21162522001,2818718.76736851
2022-11-18,124591.16244641,36554.9710897,88036.19135671001,2906754.95872522
2022-11-19,21436.04069383,19388.49769371,2047.5430001200002,2908802.50172534
2022-11-20,16765.11993551,20744.32833377,-3979.2083982600016,2904823.29332708
2022-11-21,39102.91735949,46470.24183646,-7367.324476970003,2897455.96885011
2022-11-22,32665.92665979,29233.3762374,3432.550422389999,2900888.5192725
2022-11-23,38674.25790084,82459.30200412,-43785.04410328001,2857103.47516922
2022-11-24,24761.33580938,24390.21385941,371.1219499700019,2857474.59711919
2022-11-25,32163.72660926,26363.97191005,5799.75469921,2863274.3518184
2022-11-26,18396.04264189,16751.44668477,1644.59595712,2864918.94777552
2022-11-27,14040.03586071,13345.23395051,694.8019101999998,2865613.74968572
2022-11-28,22066.14093203,26748.78445915,-4682.643527119999,2860931.1061586
2022-11-29,30376.16657797,24959.25233876,5416.91423921,2866348.02039781
2022-11-30,37901.64403423,38074.27276671,-172.6287324799996,2866175.39166533
2022-12-01,34775.33233746,33176.59626567,1598.736071790001,2867774.12773712
2022-12-02,26899.27005384,26585.43676732,313.8332865199991,2868087.96102364
2022-12-03,12061.08628142,15834.43843672,-3773.352155299999,2864314.60886834
2022-12-04,10232.29351913,11682.51996087,-1450.2264417400002,2862864.3824266
2022-12-05,24790.71928092,24222.10146532,568.6178155999987,2863433.0002422
2022-12-06,28184.96607823,26054.77569669,2130.19038154,2865563.19062374
2022-12-07,24449.68576485,26613.46764774,-2163.781882889998,2863399.40874085
2022-12-08,25783.86163156,25409.41223668,374.4493948800009,2863773.85813573
2022-12-09,20637.47703231,30956.29312105,-10318.81608874,2853455.04204699
2022-12-10,13599.13927034,17588.28810424,-3989.1488339000007,2849465.89321309
2022-12-11,13613.78470355,14226.37251608,-612.5878125300005,2848853.30540056
2022-12-12,25943.55718963,31450.84154379,-5507.284354160001,2843346.0210464
2022-12-13,34758.02162143,66399.66392789,-31641.642306459995,2811704.37873994
2022-12-14,30734.68228182,40373.0969387,-9638.414656879999,2802065.96408306
2022-12-15,27168.65792195,25803.57458069,1365.0833412600005,2803431.04742432
2022-12-16,27450.82036464,40930.17046922,-13479.35010458,2789951.69731974
2022-12-17,17292.48821415,23629.39136095,-6336.903146800003,2783614.79417294
2022-12-18,12027.80565269,12341.00085331,-313.19520062000083,2783301.59897232
2022-12-19,23587.07240046,23788.84852195,-201.77612148999833,2783099.82285083
2022-12-20,24430.74342925,23295.9463567,1134.7970725500018,2784234.61992338
2022-12-21,29876.59425795,28139.64039688,1736.9538610700001,2785971.57378445
2022-12-22,26717.34542413,21094.27264769,5623.07277644,2791594.64656089
2022-12-23,24327.03715553,19743.11526818,4583.921887349999,2796178.56844824
2022-12-24,11501.63348794,13516.7144746,-2015.0809866599993,2794163.48746158
2022-12-25,9617.1415,8038.45833443,1578.6831655699998,2795742.17062715
2022-12-26,12800.83435406,14184.69571734,-1383.8613632800007,2794358.30926387
2022-12-27,19688.54558564,17204.70995539,2483.8356302499997,2796842.14489412
2022-12-28,26294.81356025,21683.7888586,4611.02470165,2801453.16959577
2022-12-29,22713.18363131,26375.95394407,-3662.77031276,2797790.39928301
2022-12-30,25027.5348855,27520.62825798,-2493.093372479998,2795297.30591053
2022-12-31,20926.10636766,15906.73908813,5019.367279529999,2800316.67319006
2023-01-01,15925.11673028,9358.63632975,6566.480400530001,2806883.15359059
2023-01-02,16351.94318484,15138.98198022,1212.96120462,2808096.11479521
2023-01-03,16662.22095506,18871.77564274,-2209.5546876800036,2805886.56010753
2023-01-04,26328.1897336,21518.08363636,4810.106097240001,2810696.66620477
2023-01-05,18271.41059611,21104.21029945,-2832.799703339999,2807863.86650143
2023-01-06,18853.33539778,21878.58487079,-3025.2494730100007,2804838.61702842
2023-01-07,12043.2000337,10544.14375619,1499.0562775100007,2806337.67330593
2023-01-08,11100.00670791,9510.17571648,1589.8309914300007,2807927.50429736
2023-01-09,24262.56478716,26812.42130905,-2549.8565218900003,2805377.64777547
2023-01-10,23802.63451661,25818.761429,-2016.1269123899983,2803361.52086308
2023-01-11,20626.73340859,24111.74339343,-3485.0099848399987,2799876.51087824
2023-01-12,32822.31181625,31226.08185795,1596.2299583000022,2801472.74083654
2023-01-13,41060.05860632,41653.31833872,-593.2597323999944,2800879.48110414
2023-01-14,39595.73265848,34871.47417653,4724.258481950004,2805603.73958609
2023-01-15,16096.51604073,15230.06816842,866.4478723100001,2806470.1874584
2023-01-16,18628.79623097,22415.05959585,-3786.26336488,2802683.92409352
2023-01-17,19866.2252101,24218.70648827,-4352.481278169998,2798331.44281535
2023-01-18,27435.3486702,29007.43692907,-1572.0882588700006,2796759.35455648
2023-01-19,32703.13736608,21667.11195361,11036.02541247,2807795.37996895
2023-01-20,26851.24365454,43976.08705402,-17124.843399479996,2790670.53656947
2023-01-21,22864.6127349,18156.13911506,4708.473619840002,2795379.01018931
2023-01-22,15225.59076478,12645.17643672,2580.41432806,2797959.42451737
2023-01-23,21186.24158085,17312.00398138,3874.2375994700014,2801833.66211684
2023-01-24,17814.04870006,22151.60514179,-4337.556441730001,2797496.10567511
2023-01-25,24146.40924182,23499.91394456,646.4952972600004,2798142.60097237
2023-01-26,18407.32809273,22040.85935883,-3633.531266099999,2794509.06970627
2023-01-27,33120.8795116,30887.02538581,2233.854125789996,2796742.92383206
2023-01-28,11464.42608128,12601.56032041,-1137.1342391300004,2795605.78959293
2023-01-29,13943.48688818,13002.44343491,941.0434532700001,2796546.8330462
2023-01-30,26609.20600498,23934.192593,2675.0134119799986,2799221.84645818
2023-01-31,21265.23355222,18983.86570516,2281.3678470600025,2801503.21430524
2023-02-01,20159.24075774,18900.07508288,1259.1656748599999,2802762.3799801
2023-02-02,23373.42447664,25790.51255772,-2417.088081080001,2800345.29189902
2023-02-03,20410.8839627,23334.19718872,-2923.31322602,2797421.978673
2023-02-04,12896.80979713,14444.65205199,-1547.842254860001,2795874.13641814
2023-02-05,12844.71429892,10520.15716623,2324.557132690001,2798198.69355083
2023-02-06,16407.25045063,16697.59848968,-290.3480390500008,2797908.34551178
2023-02-07,20627.0406704,19853.2581936,773.7824768000028,2798682.12798858
2023-02-08,14911.80309198,12878.77900733,2033.02408465,2800715.15207323
2023-02-09,25401.57516969,23895.54757018,1506.027599510002,2802221.17967274
2023-02-10,28894.54470434,22460.49480597,6434.049898370002,2808655.22957111
2023-02-11,13771.77182092,11462.81847612,2308.9533448,2810964.18291591
2023-02-12,9957.06386814,10310.50804512,-353.4441769799996,2810610.73873893
2023-02-13,24502.68714006,26715.15296522,-2212.4658251600013,2808398.27291377
2023-02-14,19207.92190512,19846.20330207,-638.2813969499985,2807759.99151682
2023-02-15,29643.01639442,22397.25658133,7245.7598130900005,2815005.75132991
2023-02-16,31340.98434811,26170.59495999,5170.389388119998,2820176.14071803
2023-02-17,26046.47022807,24629.15081914,1417.3194089300014,2821593.46012696
2023-02-18,11464.37693423,14325.69371392,-2861.3167796899997,2818732.14334727
2023-02-19,11169.77459962,12658.79964485,-1489.0250452300006,2817243.11830204
2023-02-20,21207.47736428,13570.26455626,7637.21280802,2824880.33111006
2023-02-21,23351.63674231,24763.17800575,-1411.5412634400018,2823468.78984662
2023-02-22,18778.06118731,20774.57711984,-1996.515932530001,2821472.27391409
2023-02-23,21966.79735838,22415.42891373,-448.63155534999896,2821023.64235874
2023-02-24,27967.61504451,25775.35543086,2192.2596136499997,2823215.90197239
2023-02-25,12908.0708104,11633.97944585,1274.0913645500004,2824489.99333694
2023-02-26,10228.59551034,8747.35564525,1481.2398650899995,2825971.23320203
2023-02-27,20252.59978649,18477.21627783,1775.3835086599975,2827746.61671069
2023-02-28,20337.41404517,20488.93781568,-151.52377051000076,2827595.09294018
2023-03-01,32420.0202221,18881.52741459,13538.49280751,2841133.58574769
2023-03-02,17423.936904,16097.94085707,1325.9960469299986,2842459.58179462
2023-03-03,27789.2123084,30691.80278241,-2902.5904740099977,2839556.92037171
2023-03-04,11945.64579894,12455.23494871,-509.5891497699995,2839047.33122194
2023-03-05,14998.52520525,12525.9312636,2472.5939416500005,2841519.92516359
2023-03-06,25470.55835432,18036.27444155,7434.283912770003,2848954.20907636
2023-03-07,31080.57241245,34801.06480924,-3720.4923967899995,2845233.71667957
2023-03-08,25720.35728337,36365.28541064,-10644.92812727,2834588.7885523
2023-03-09,30943.11768358,26054.51590825,4888.60177533,2839477.39032763
2023-03-10,35688.85282598,43961.37155987,-8272.51873389,2831204.87159374
2023-03-11,36153.08770748,47051.59568531,-10898.507977829999,2820306.36361591
2023-03-12,25569.84126697,24279.08761581,1290.753651160001,2821597.11726707
2023-03-13,71261.04986264,47013.19475829,24247.85510434999,2845844.97237142
2023-03-14,58935.71428507,43861.38039221,15074.333892859999,2860919.30626428
2023-03-15,32263.08843343,27946.54867861,4316.539754819998,2865235.8460191
2023-03-16,27156.61708586,27663.54320344,-506.9261175799984,2864728.91990152
2023-03-17,51334.51758241,36531.93305666,14802.584525750004,2879531.50442727
2023-03-18,23464.47769396,19915.29052107,3549.1871728900005,2883080.69160016
2023-03-19,28107.50883579,17382.28182208,10725.227013709999,2893805.91861387
2023-03-20,35304.36136468,32453.90354388,2850.457820800002,2896656.37643467
2023-03-21,26837.26598239,28013.25943967,-1175.9934572800012,2895480.38297739
2023-03-22,34451.01525636,38264.06446249,-3813.049206130003,2891667.33377126
2023-03-23,28853.28648156,25837.28227962,3016.004201939999,2894683.3379732
2023-03-24,21002.11914699,25937.75334923,-4935.634202239999,2889747.70377096
2023-03-25,13496.30227721,13354.08828679,142.2139904199994,2889889.91776138
2023-03-26,11698.91972245,11377.42895754,321.4907649100005,2890211.40852629
2023-03-27,19144.78203352,23622.11109522,-4477.329061699998,2885734.07946459
2023-03-28,27001.06489327,28634.98515738,-1633.9202641100019,2884100.15920048
2023-03-29,22901.70327066,26713.95359787,-3812.2503272100003,2880287.90887327
2023-03-30,28795.77141156,42352.4519473,-13556.680535739997,2866731.22833753
2023-03-31,23080.61607114,23624.19129467,-543.5752235299988,2866187.653114
2023-04-01,13348.66237283,11991.93994792,1356.72242491,2867544.37553891
2023-04-02,10781.57359269,10112.98506078,668.5885319099998,2868212.96407082
2023-04-03,19684.31284835,18392.76219094,1291.55065741,2869504.51472823
2023-04-04,14688.99412705,15616.80337831,-927.8092512599997,2868576.70547697
2023-04-05,21707.43554116,17637.97552745,4069.4600137100024,2872646.16549068
2023-04-06,15662.65433743,13131.46354111,2531.190796319999,2875177.356287
2023-04-07,12900.60749482,13188.82970105,-288.22220622999885,2874889.13408077
2023-04-08,10117.98603186,10941.97136199,-823.985330129999,2874065.14875064
2023-04-09,8549.12348736,7111.14358674,1437.979900620001,2875503.12865126
2023-04-10,20709.86003495,17996.52517634,2713.33485861,2878216.46350987
2023-04-11,25104.2267225,24336.00251844,768.2242040599995,2878984.68771393
2023-04-12,33129.14562108,22051.04485502,11078.10076606,2890062.78847999
2023-04-13,19203.36454708,19105.48965822,97.87488885999846,2890160.66336885
2023-04-14,23276.93627223,25229.20158966,-1952.2653174299994,2888208.39805142
2023-04-15,12405.21360318,13347.91134378,-942.6977406000005,2887265.70031082
2023-04-16,11496.5335007,9582.19335361,1914.340147089999,2889180.04045791
2023-04-17,21845.11726549,17405.34156615,4439.77569934,2893619.81615725
2023-04-18,18742.95253577,18447.37390502,295.57863075000205,2893915.394788
2023-04-19,21201.53256028,20610.95144234,590.5811179400007,2894505.97590594
2023-04-20,23345.85200338,18756.09641044,4589.7555929400005,2899095.73149888
